Unnamed: 0,question,query,schema
68764,What is the average height of the players who have won a WSOP main event?,SELECT AVG(p.height) FROM people p JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.best_finish = 1,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68765,Who are the top 5 players in order of their final table finishes?,SELECT p.name FROM people p JOIN poker_player pp ON p.people_id = pp.people_id ORDER BY pp.final_table_made DESC LIMIT 5,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68766,What is the average height of the players who have won multiple WSOP main events?,SELECT AVG(p.height) FROM people p JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.best_finish > 1,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68767,What is the total weight of the players who have made it to the final table?,SELECT SUM(p.weight) FROM people p JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.final_table_made IS NOT NULL,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68768,Who are the top 10 players in order of their money rank?,SELECT p.name FROM people p JOIN poker_player pp ON p.people_id = pp.people_id ORDER BY pp.money_rank DESC LIMIT 10,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68770,Who are the players who have made it to the final table at least twice?,SELECT p.name FROM people p JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.final_table_made >= 2,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68771,Who are the players who have never made it to the money?,SELECT p.name FROM people p LEFT JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.money_rank IS NULL,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68772,What is the total weight of the players who have made it to the final table at least twice?,SELECT SUM(p.weight) FROM people p JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.final_table_made >= 2,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68773,Who are the top 5 players in order of their best finish?,SELECT p.name FROM people p JOIN poker_player pp ON p.people_id = pp.people_id ORDER BY pp.best_finish DESC LIMIT 5,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68774,What is the average height of the players who have never made it to the final table?,SELECT AVG(p.height) FROM people p LEFT JOIN poker_player pp ON p.people_id = pp.people_id WHERE pp.final_table_made IS NULL,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68775,Who are the top 10 players in order of their earnings?,SELECT p.name FROM people p JOIN poker_player pp ON p.people_id = pp.people_id ORDER BY pp.earnings DESC LIMIT 10,"
CREATE TABLE people (
	people_id INTEGER, 
	name TEXT, 
	height REAL, 
	weight REAL, 
	birth_date TEXT, 
	birth_place TEXT
)


CREATE TABLE poker_player (
	poker_player_id INTEGER, 
	people_id INTEGER, 
	final_table_made REAL, 
	best_finish REAL, 
	money_rank REAL, 
	earnings REAL
)"
68776,"List programs by their origin, sorted by date launched",SELECT * FROM program ORDER BY launch,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68777,How many programs have been broadcast on channel 1?,SELECT COUNT(*) FROM broadcast b WHERE b.channel_id = 1,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68778,What is the average rating of channels owned by 'ABC'?,SELECT AVG(channel.rating_in_percent) FROM channel WHERE channel.owner = 'ABC',"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68779,List channels sorted by their rating,SELECT * FROM channel ORDER BY rating_in_percent DESC,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68780,What is the share of programs on channel 3 at 10:00 AM,SELECT * FROM broadcast WHERE channel_id = 3 AND time_of_day = '10:00 AM',"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68781,How many channels have not broadcasted a program,SELECT COUNT(*) FROM channel WHERE channel_id NOT IN (SELECT channel_id FROM broadcast),"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68782,List channels sorted by their share,SELECT * FROM channel ORDER BY share_in_percent DESC,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68784,What is the share of programs on channel 1 at 12:00 PM,SELECT * FROM broadcast WHERE channel_id = 1 AND time_of_day = '12:00 PM',"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68785,List channels sorted by their name,SELECT * FROM channel ORDER BY name,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68786,How many programs have not been broadcasted,SELECT COUNT(*) FROM program WHERE program_id NOT IN (SELECT program_id FROM broadcast),"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68787,List programs that have been broadcast in the morning,SELECT * FROM broadcast WHERE time_of_day LIKE '% morning',"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68788,How many channels have not shared a program,SELECT COUNT(*) FROM channel WHERE channel_id NOT IN (SELECT channel_id FROM broadcast_share),"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68789,List channels sorted by their owner,SELECT * FROM channel ORDER BY owner,"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68790,What is the share of programs on channel 4 at 3:00 PM,SELECT * FROM broadcast WHERE channel_id = 4 AND time_of_day = '15:00',"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68791,List programs that have not been broadcasted,SELECT * FROM program WHERE program_id NOT IN (SELECT program_id FROM broadcast),"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68792,How many channels have broadcasted more than one program,SELECT COUNT(*) FROM channel WHERE channel_id IN (SELECT channel_id FROM broadcast GROUP BY channel_id HAVING COUNT(*) > 1),"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68794,What is the share of programs on channel 3 at 9:00 AM,SELECT * FROM broadcast WHERE channel_id = 3 AND time_of_day = '09:00 AM',"
CREATE TABLE broadcast (
	channel_id INTEGER, 
	program_id INTEGER, 
	time_of_day TEXT
)


CREATE TABLE broadcast_share (
	channel_id INTEGER, 
	program_id INTEGER, 
	date TEXT, 
	share_in_percent REAL
)


CREATE TABLE channel (
	channel_id INTEGER, 
	name TEXT, 
	owner TEXT, 
	share_in_percent REAL, 
	rating_in_percent REAL
)


CREATE TABLE program (
	program_id INTEGER, 
	name TEXT, 
	origin TEXT, 
	launch REAL, 
	owner TEXT
)"
68796,What is the average number of gold medals won by clubs?,SELECT AVG(gold) FROM match_result GROUP BY club_id;,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
68797,What is the average starting year of players coached by coaches ranked 3rd or higher?,SELECT AVG(s.starting_year) AS avg_starting_year FROM player_coach s JOIN coach c ON s.coach_id = c.coach_id WHERE c.rank >= 3;,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
68798,What is the average height of players from countries 'USA' and 'Canada'?,"SELECT AVG(height) AS avg_height FROM player WHERE birth_country IN ('USA', 'Canada');","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
68800,What is the top 5 most frequent birth months?,"SELECT birth_month, COUNT(*) AS freq FROM player GROUP BY birth_month ORDER BY freq DESC LIMIT 5;","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
