Unnamed: 0,question,query,schema
67692,What is the number of members at each level of membership in the 'East' city,"SELECT level_of_membership, COUNT(*) FROM member WHERE address LIKE '%East%' GROUP BY level_of_membership","
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67695,What is the average total pounds spent per branch,SELECT AVG(total_pounds) AS avg_spent FROM purchase GROUP BY branch_id,"
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67696,Show all branches where more than 50% of the members have a level of membership 1,"SELECT branch_id, COUNT(*) AS num_members FROM membership_register_branch m JOIN member m2 ON m.member_id = m2.member_id GROUP BY branch_id HAVING COUNT(*) > (SELECT COUNT(*) * 0.5 FROM member WHERE level_of_membership = 1)","
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67698,List all branches that have more than 20% of the members with a level of membership 1,"SELECT branch_id, COUNT(*) AS num_members FROM membership_register_branch m JOIN member m2 ON m.member_id = m2.member_id WHERE level_of_membership = 1 GROUP BY branch_id HAVING COUNT(*) > (SELECT COUNT(*) * 0.2 FROM member WHERE level_of_membership = 1)","
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67699,What is the number of branches with more than 50 members,SELECT COUNT(*) AS num_branches FROM (SELECT branch_id FROM membership_register_branch GROUP BY branch_id HAVING COUNT(*) > 50) AS temp,"
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67701,List all branches that have more than 20 members,"SELECT branch_id, COUNT(*) AS num_members FROM membership_register_branch GROUP BY branch_id HAVING COUNT(*) > 20","
CREATE TABLE branch (
	branch_id INTEGER, 
	name TEXT, 
	open_year TEXT, 
	address_road TEXT, 
	city TEXT, 
	membership_amount TEXT
)


CREATE TABLE member (
	member_id INTEGER, 
	name TEXT, 
	membership_card TEXT, 
	age INTEGER, 
	time_of_purchase INTEGER, 
	level_of_membership INTEGER, 
	address TEXT
)


CREATE TABLE membership_register_branch (
	member_id INTEGER, 
	branch_id TEXT, 
	register_year TEXT
)


CREATE TABLE purchase (
	member_id INTEGER, 
	branch_id TEXT, 
	year TEXT, 
	total_pounds REAL
)"
67709,Which singer released the most songs?,"SELECT singer.name, COUNT(*) FROM singer, song WHERE singer.singer_id = song.f_id GROUP BY singer.name ORDER BY COUNT(*) DESC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67711,What is the average rating of songs released in the 00s?,SELECT AVG(rating) FROM song WHERE EXTRACT(YEAR FROM releasedate) BETWEEN 2000 AND 2009,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67712,What is the most popular language?,"SELECT languages, COUNT(*) FROM song GROUP BY languages ORDER BY COUNT(*) DESC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67713,Which country has the lowest song rating?,"SELECT country, AVG(rating) FROM song GROUP BY country ORDER BY AVG(rating) ASC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67715,What is the average resolution of songs released in the 90s?,SELECT AVG(resolution) FROM song WHERE EXTRACT(YEAR FROM releasedate) BETWEEN 1990 AND 1999,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67717,What is the most popular language in a specific country?,"SELECT country, languages, COUNT(*) FROM song GROUP BY country, languages ORDER BY COUNT(*) DESC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67720,What is the average rating of songs with high resolution?,SELECT AVG(rating) FROM song WHERE resolution > 800,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67721,What is the most popular song of the 90s?,SELECT song_name FROM song WHERE EXTRACT(YEAR FROM releasedate) BETWEEN 1990 AND 1999 ORDER BY rating DESC LIMIT 1;,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67722,What is the most popular genre in a specific country?,"SELECT country, genre_is, COUNT(*) FROM song GROUP BY country, genre_is ORDER BY COUNT(*) DESC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67723,What is the average age of singers from Germany?,SELECT AVG(age) FROM singer WHERE country = 'Germany';,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67724,What is the most popular language in a specific genre?,"SELECT genre_is, languages, COUNT(*) FROM song GROUP BY genre_is, languages ORDER BY COUNT(*) DESC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67725,Which singer released the most songs in the 80s?,"SELECT singer.name, COUNT(*) FROM singer, song WHERE singer.singer_id = song.f_id AND EXTRACT(YEAR FROM song.releasedate) BETWEEN 1980 AND 1989 GROUP BY singer.name ORDER BY COUNT(*) DESC LIMIT 1;","
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67726,What is the average rating of songs with low resolution?,SELECT AVG(rating) FROM song WHERE resolution < 600,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67727,What is the most popular song of all time?,SELECT song_name FROM song ORDER BY rating DESC LIMIT 1;,"
CREATE TABLE singer (
	singer_id INTEGER, 
	name TEXT, 
	country TEXT, 
	song_name TEXT, 
	song_release_year TEXT, 
	age INTEGER, 
	is_male BOOLEAN
)


CREATE TABLE song (
	song_name TEXT, 
	artist_name TEXT, 
	country TEXT, 
	f_id INTEGER, 
	genre_is TEXT, 
	rating INTEGER, 
	languages TEXT, 
	releasedate TIMESTAMP WITHOUT TIME ZONE, 
	resolution INTEGER
)"
67728,What are the top 5 clubs ranked by overall total wins?,"SELECT c.clubname, SUM(cr.total) AS total_wins FROM club_rank cr JOIN club c ON cr.club_id = c.clubid GROUP BY c.clubname ORDER BY total_wins DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67729,Who are the top 5 players by birth year?,"SELECT p.name_first, p.birth_year FROM player p ORDER BY p.birth_year DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67730,Who is the oldest player in the database?,"SELECT p.name_first, p.birth_year FROM player p ORDER BY p.birth_year ASC LIMIT 1","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67731,Who are the top 5 players by height?,"SELECT p.name_first, p.height FROM player p ORDER BY p.height DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67732,What is the total score of the club with the highest average gold medal count?,SELECT AVG(gold) AS avg_gold FROM club_rank,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67733,Who is the youngest player in the database?,"SELECT p.name_first, p.birth_year FROM player p ORDER BY p.birth_year DESC LIMIT 1","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67734,What is the total score of the club with the highest average silver medal count?,SELECT AVG(silver) AS avg_silver FROM club_rank,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67735,What are the top 5 clubs by total wins?,"SELECT c.clubname, SUM(total) AS total_wins FROM club_rank cr JOIN club c ON cr.club_id = c.clubid GROUP BY c.clubname ORDER BY total_wins DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
67736,Who are the top 5 players by weight?,"SELECT p.name_first, p.weight FROM player p ORDER BY p.weight DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE club_rank (
	rank REAL, 
	club_id INTEGER, 
	gold REAL, 
	silver REAL, 
	bronze REAL, 
	total REAL
)


CREATE TABLE competition (
	competition_id INTEGER, 
	year REAL, 
	competition_type TEXT, 
	country TEXT
)


CREATE TABLE competition_result (
	competition_id INTEGER, 
	club_id_1 INTEGER, 
	club_id_2 INTEGER, 
	score TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)"
